代码,标的,市值快照日期,快照时间,总市值(亿元),市值状态,观察状态,边界复核,主层级,细分,来源网站,来源条数,当前等级,第一变量,样本角色,下一步回源,证伪点
300672,国科微,2026-07-10,15:35:45,524.06,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
000963,华东医药,2026-07-10,15:36:00,515.25,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
300346,南大光电,2026-07-10,15:35:15,513.32,>=100亿元,强制观察,否,晶圆制造与材料,第四代半导体,既有AI候选宇宙,1,L0/L1,订单、客户、材料/设备收入、国产替代验证,细分候选/组内补漏,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
600206,有研新材,2026-07-10,15:34:59,507.93,>=100亿元,强制观察,否,芯片制造与材料,半导体设备/晶圆制造/半导体材料,新浪公司资料主营业务预筛,1,L0,产品、客户、收入与AI业务纯度,全市场路由补位/L0,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。,年报、公告、投关或产品页不能证明直接AI产业链产品、客户或收入。
301696,三瑞智能,2026-07-10,15:35:45,500.77,>=100亿元,强制观察,否,终端与具身智能,人形机器人、减速器、机器人概念,既有AI候选宇宙,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
301536,星宸科技,2026-07-10,15:35:15,497.67,>=100亿元,强制观察,否,待二次归类、终端与具身智能、计算芯片,AI芯片、人工智能、机器人概念,既有AI候选宇宙,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量、芯片出货、客户导入、国产替代、端侧/推理渗透,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足、无法回源到正式经营变量，维持L0/L1或剔除
600869,远东股份,2026-07-10,15:34:59,496.69,>=100亿元,强制观察,否,终端与具身智能,人形机器人、机器人概念,既有AI候选宇宙,2,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
300803,指南针,2026-07-10,15:35:00,495.82,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
300058,蓝色光标,2026-07-10,15:35:45,495.81,>=100亿元,强制观察,否,待二次归类、终端与具身智能,人工智能、机器人概念,既有AI候选宇宙,2,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
688220,翱捷科技-U,2026-07-10,15:34:59,494.68,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
002407,多氟多,2026-07-10,15:35:15,489.27,>=100亿元,强制观察,否,芯片制造与材料,半导体设备/晶圆制造/半导体材料,新浪公司资料主营业务预筛,1,L0,产品、客户、收入与AI业务纯度,全市场路由补位/L0,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。,年报、公告、投关或产品页不能证明直接AI产业链产品、客户或收入。
688362,甬矽电子,2026-07-10,15:34:59,485.64,>=100亿元,强制观察,否,计算芯片/整机系统,半导体芯片/集成电路/处理器/服务器/人工智能计算/算力设备,新浪公司资料主营业务预筛,1,L0,产品、客户、收入与AI业务纯度,全市场路由补位/L0,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。,年报、公告、投关或产品页不能证明直接AI产业链产品、客户或收入。
688322,奥比中光-W,2026-07-10,15:34:59,481.16,>=100亿元,强制观察,否,工具链与基础软件、待二次归类、数据中心与基础设施、终端与具身智能、计算芯片,东数西算(算力)、人工智能、人形机器人、传感器、国产芯片、机器人概念、机器视觉、英伟达概念、边缘计算,既有AI候选宇宙,9,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量、机柜资源、上架率、利用率、融资成本、芯片出货、客户导入、国产替代、端侧/推理渗透、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF、回源公告、年报、订单、客户、产能、毛利率和现金流字段、回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润、只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足、无法回源到正式经营变量，维持L0/L1或剔除
300570,太辰光,2026-07-10,15:35:00,480.69,>=100亿元,强制观察,否,高速互联,CPO概念、铜缆高速连接,既有AI候选宇宙,2,L0/L1,速率升级、客户、订单、ASP、产能利用率,细分候选/组内补漏,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
300454,深信服,2026-07-10,15:35:00,480.07,>=100亿元,强制观察,否,待二次归类,中国AI 50、人工智能,既有AI候选宇宙,2,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
605358,立昂微,2026-07-10,15:34:59,471.50,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
688668,鼎通科技,2026-07-10,15:34:59,463.23,>=100亿元,强制观察,否,高速互联,铜缆高速连接,既有AI候选宇宙,1,L0/L1,速率升级、客户、订单、ASP、产能利用率,细分候选/组内补漏,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
002126,银轮股份,2026-07-10,15:35:15,461.52,>=100亿元,强制观察,否,供配电与温控、数据中心与基础设施、终端与具身智能,东数西算(算力)、人形机器人、数据中心(AIDC)、液冷服务器、液冷概念,既有AI候选宇宙,5,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、机柜资源、上架率、利用率、融资成本、订单、交付、收入确认、OCF和客户结构,细分候选/组内补漏,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF、回源公告、年报、订单、客户、产能、毛利率和现金流字段,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
603929,亚翔集成,2026-07-10,15:34:59,457.83,>=100亿元,强制观察,否,数据中心与基础设施,数据中心/IDC/AIDC/云计算/云服务/算力租赁,新浪公司资料主营业务预筛,1,L0,产品、客户、收入与AI业务纯度,全市场路由补位/L0,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。,年报、公告、投关或产品页不能证明直接AI产业链产品、客户或收入。
601126,四方股份,2026-07-10,15:34:59,454.46,>=100亿元,强制观察,否,工具链与基础软件、待二次归类,人工智能、边缘计算,既有AI候选宇宙,2,L0/L1,待补第一变量、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
301018,申菱环境,2026-07-10,15:35:45,447.49,>=100亿元,强制观察,否,供配电与温控、数据中心与基础设施,东数西算(算力)、数据中心(AIDC)、液冷服务器、液冷概念,既有AI候选宇宙,4,L0/L1,机柜资源、上架率、利用率、融资成本、订单、交付、收入确认、OCF和客户结构,细分候选/组内补漏,回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF、回源公告、年报、订单、客户、产能、毛利率和现金流字段,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
688295,中复神鹰,2026-07-10,15:34:59,447.03,>=100亿元,强制观察,否,晶圆制造与材料,PEEK材料概念,既有AI候选宇宙,1,L0/L1,订单、客户、材料/设备收入、国产替代验证,细分候选/组内补漏,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
002203,海亮股份,2026-07-10,15:35:00,446.89,>=100亿元,强制观察,否,供配电与温控,液冷服务器,既有AI候选宇宙,1,L0/L1,订单、交付、收入确认、OCF和客户结构,细分候选/组内补漏,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
605589,圣泉集团,2026-07-10,15:34:59,443.34,>=100亿元,强制观察,否,晶圆制造与材料,光刻胶,既有AI候选宇宙,1,L0/L1,订单、客户、材料/设备收入、国产替代验证,细分候选/组内补漏,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
