schema_version,l4_id,l1,l2,l3,l4,canonical_topic,sample_id,parent_l4_id,market,ticker,kind,name,status,wiki_path,wiki_sync_status,wiki_skip_reason,score,action,has_industry_logic,has_valuation_funds,has_technical_structure,has_score_reason,has_evidence_source,has_history,has_next_trigger,pending_reason,sample_reason,evidence_path,sample_confidence,confidence_reason,is_a_qualified,a_gap_reason,has_global_anchor,has_ashare_anchor,has_elasticity_or_counterexample,parent_topic,sample_role,blocker_type,has_davis_path,technical_source,technical_tool,technical_arguments,technical_structured_ready,technical_actual_source,technical_fallback_used,technical_confidence,technical_warnings,technical_cross_source_validated,technical_cross_source_ok
1,AI-L4-0079,上游底层算力与芯片层,高速互联链,光引擎,AI产业链 - 光引擎,AI产业链 - 光引擎,,,,,topic,AI产业链 - 光引擎,已评分,topics/AI产业链 - 光引擎.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,66,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 光引擎,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0080,上游底层算力与芯片层,高速互联链,DAC / AOC,AI产业链 - DAC ／ AOC,AI产业链 - DAC ／ AOC,,,,,topic,AI产业链 - DAC ／ AOC,已评分,topics/AI产业链 - DAC ／ AOC.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,66,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - DAC ／ AOC,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0081,上游底层算力与芯片层,高速互联链,铜连接,AI产业链 - 铜连接,AI产业链 - 铜连接,,,,,topic,AI产业链 - 铜连接,已评分,topics/AI产业链 - 铜连接.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,66,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 铜连接,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0082,上游底层算力与芯片层,高速互联链,SerDes,AI产业链 - SerDes,AI产业链 - SerDes,,,,,topic,AI产业链 - SerDes,已评分,topics/AI产业链 - SerDes.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,66,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - SerDes,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0083,上游底层算力与芯片层,高速互联链,CPO,AI产业链 - CPO,AI产业链 - CPO,,,,,topic,AI产业链 - CPO,已评分,topics/AI产业链 - CPO.md,待同步,本轮 AI 研究仓已生成评分，canonical Wiki 尚未回写本周评分与评分历史。,69,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=一级来源较充分；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,技术直连未复核；升级动作：用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - CPO,细分评分主体,技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0084,上游底层算力与芯片层,高速互联链,光电共封装前沿方向,AI产业链 - 光电共封装前沿方向,AI产业链 - 光电共封装前沿方向,,,,,topic,AI产业链 - 光电共封装前沿方向,已评分,topics/AI产业链 - 光电共封装前沿方向.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,66,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 光电共封装前沿方向,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0085,上游底层算力与芯片层,高速互联链,Silicon photonics,AI产业链 - Silicon photonics,AI产业链 - Silicon photonics,,,,,topic,AI产业链 - Silicon photonics,已评分,topics/AI产业链 - Silicon photonics.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,66,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - Silicon photonics,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0086,上游底层算力与芯片层,高速互联链,InP EML / DML / CW laser,AI产业链 - InP EML ／ DML ／ CW laser,AI产业链 - InP EML ／ DML ／ CW laser,,,,,topic,AI产业链 - InP EML ／ DML ／ CW laser,已评分,topics/AI产业链 - InP EML ／ DML ／ CW laser.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,66,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - InP EML ／ DML ／ CW laser,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0087,上游底层算力与芯片层,高速互联链,LPO,AI产业链 - LPO,AI产业链 - LPO,,,,,topic,AI产业链 - LPO,已评分,topics/AI产业链 - LPO.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,69,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=一级来源较充分；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,技术直连未复核；升级动作：用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - LPO,细分评分主体,技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0088,上游底层算力与芯片层,高速互联链,Coherent optics / ZR / ZR+,AI产业链 - Coherent optics ／ ZR ／ ZR+,AI产业链 - Coherent optics ／ ZR ／ ZR+,,,,,topic,AI产业链 - Coherent optics ／ ZR ／ ZR+,已评分,topics/AI产业链 - Coherent optics ／ ZR ／ ZR+.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,66,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=NVIDIA Networking；A股承接锚=中际旭创；弹性/反证样本=Broadcom。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - Coherent optics ／ ZR ／ ZR+,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0089,中游整机与系统集成层,AI 服务器,训练服务器,AI产业链 - 训练服务器,AI产业链 - 训练服务器,,,,,topic,AI产业链 - 训练服务器,已评分,topics/AI产业链 - 训练服务器.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,63,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=Supermicro；A股承接锚=浪潮信息；弹性/反证样本=Dell。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 训练服务器,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,AI-L4-0090,中游整机与系统集成层,AI 服务器,推理服务器,AI产业链 - 推理服务器,AI产业链 - 推理服务器,,,,,topic,AI产业链 - 推理服务器,已评分,topics/AI产业链 - 推理服务器.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,63,持有,是,是,是,是,是,是,是,本轮行情跨源可比较源不足，仅作为阶段技术与资金代理。,全球锚=Supermicro；A股承接锚=浪潮信息；弹性/反证样本=Dell。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,升级总表：产业逻辑=旁证/代理为主；估值资金=已拆戴维斯路径；技术=项目代理技术。,否,一级来源/连续变量缺口；技术直连未复核；升级动作：补公司公告、财报、交易所文件或官方IR，把关键变量从旁证提升到一级来源。；用 Luna Stock MCP 或项目技术数据源补月线、周线、乖离率与执行位。,否,否,否,AI产业链 - 推理服务器,细分评分主体,一级来源/连续变量缺口；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
