"kind","name","status","wiki_path","wiki_sync_status","wiki_skip_reason","score","action","has_industry_logic","has_valuation_funds","has_technical_structure","has_score_reason","has_evidence_source","has_history","has_next_trigger","pending_reason","sample_reason","evidence_path","sample_confidence","confidence_reason","is_a_qualified","a_gap_reason","has_global_anchor","has_ashare_anchor","has_elasticity_or_counterexample","parent_topic","sample_role","blocker_type","has_davis_path","technical_source","technical_tool","technical_arguments","technical_structured_ready","technical_actual_source","technical_fallback_used","technical_confidence","technical_warnings","technical_cross_source_validated","technical_cross_source_ok"
"topic","AI产业链 - 权限控制","已评分","topics/AI产业链 - 权限控制.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","48","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 Scale AI、A 股承接锚 海天瑞声 与弹性/反证样本 Appen。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - 权限控制","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - 数据授权","已评分","topics/AI产业链 - 数据授权.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","48","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 Scale AI、A 股承接锚 海天瑞声 与弹性/反证样本 Appen。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - 数据授权","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - 数据审计","已评分","topics/AI产业链 - 数据审计.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","48","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 Scale AI、A 股承接锚 海天瑞声 与弹性/反证样本 Appen。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - 数据审计","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - 隐私计算","已评分","topics/AI产业链 - 隐私计算.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","48","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 Scale AI、A 股承接锚 海天瑞声 与弹性/反证样本 Appen。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - 隐私计算","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - 跨境合规","已评分","topics/AI产业链 - 跨境合规.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","48","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 Scale AI、A 股承接锚 海天瑞声 与弹性/反证样本 Appen。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - 跨境合规","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - Prompt 工具","已评分","topics/AI产业链 - Prompt 工具.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 GitHub Copilot、A 股承接锚 星环科技 与弹性/反证样本 Cursor。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - Prompt 工具","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - 工作流编排","已评分","topics/AI产业链 - 工作流编排.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 GitHub Copilot、A 股承接锚 星环科技 与弹性/反证样本 Cursor。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - 工作流编排","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - 代码助手","已评分","topics/AI产业链 - 代码助手.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 GitHub Copilot、A 股承接锚 星环科技 与弹性/反证样本 Cursor。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - 代码助手","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - IDE 插件","已评分","topics/AI产业链 - IDE 插件.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 GitHub Copilot、A 股承接锚 星环科技 与弹性/反证样本 Cursor。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - IDE 插件","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - Notebook 环境","已评分","topics/AI产业链 - Notebook 环境.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 GitHub Copilot、A 股承接锚 星环科技 与弹性/反证样本 Cursor。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","B","当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - Notebook 环境","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"topic","AI产业链 - 训练管理","已评分","topics/AI产业链 - 训练管理.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","48","减持","是","是","是","是","是","是","是","","按映射表优先覆盖全球锚 GitHub Copilot、A 股承接锚 星环科技 与弹性/反证样本 Cursor。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 一级来源/连续变量缺口、技术直连未复核 约束。","是","是","是","AI产业链 - 训练管理","细分评分主体","一级来源/连续变量缺口；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
